																																											2	2																																																						
																																																					2																																													
																																									3							2																																																		
																																						2	4	5		2																																																								
																																				2		2	2	3	2	2													2																																											
																																						3	2	5		4																																																								
																																						2	3	4	7	7																																																								
																																							2	5	9	3	3																																																							
																																					2	3	2		7	10	2																																																							
																																							2		5	5	2																																																							
																																									3																																																									
																																														2									2																																											
																																2																																																																		
																																																																																																		
																															2	3																																																																		
																																									2																																																									
																																																																																																		
																													3																																																																					
																														2		2																																																																		
																																																																																																		
																															2	2	2																																																																	
																																																																																																		
																															2																																																																			
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																														2																																																																				
																																																																																																		
																																																																																																		
																															2																																																																			
																														2		2																																																																		
																													2		2																																																																			
																												2		2																																																																				
																													3																																																																					
																												2		2																																																																				
																												3	5	4																																																																				
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																				2																																																														
																																		2	3	2	2																																																													
																															2		4		2																																																															
																														2	2			2																																																																
																															3					5																																																														
																																2			5																																																															
																															2					2																																																														
																																		2																																																																
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																									3																																																									
																																																																																																		
																														2																											2																																									
																												2		3																											3																																									
																													2		3	2												2																																																						
																																									2																																																									
																													2	2	4																																																																			
																												2	2	3																																																																				
																														3																																																																				
																													2	2																																																																				
																															2																																																																			
																																																																																																		
																																																																																																		
																																	2																																																																	
																																																																																																		
																																																																																																		
																																																																																																		
Max X: 35
Max Y: 66
Occurence#:12
