																																							2			2																																																								
																												2			2										4																																																									
																														2		2									3																																																									
																												2	3		2																																																																			
																														2	2										3																																																									
																														3																3	2	2																																																		
																													2	5		3														2	3													2																																						
																												5	6	2	2																																																																			
																												3	3		2	3																																																																		
																															2	3															2																																																			
																																													2		2			2																																																
																																														2																																																				
																																													5	3	3	2	2																																																	
																																	2																																																																	
																																2																																																																		
																																																																																																		
																																																																																																		
																																3																																																																		
																															3												2																																																							
																																																																																																		
																																																																																																		
																																																																																																		
																																							2	2	2																																																									
																																						2		4		2																																																								
																																								2	2																																																									
																																								4																																																										
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																							2																																																											
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																									2			2																																																						
																																								2																																																										
																																																																																																		
																																													2																																																					
																																											3			2																																																				
																																										4	5																																																							
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																2																																																																		
																																2																																																																		
																																2															2																																																			
																																5												2																																																						
																															2																																																																			
																																																																																																		
																																2									2	2																																																								
																																																																																																		
																																																									2																																									
																																																									2																																									
																																																								2																																										
																																																									3																																									
																																																								2	2																																									
																																																																																																		
																													2																																																																					
																													2	2																																																																				
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
Max X: 28
Max Y: 119
Occurence#:10
